This is the link file of route1
1499	1
397	397	398	19.4	0	-1.726928711	0.181150184	2	0	1
398	398	399	19.4	0	-0.780573985	0.319062493	2	0	1
399	399	400	19.4	0	-1.266601563	0.214098728	2	0	1
400	400	401	19.4	0	-0.957270252	0.17037778	2	0	1
401	401	402	19.4	0	-1.030151367	0.024355325	2	0	1
402	402	403	19.4	0	-0.881878595	0.179694245	2	0	1
403	403	404	19.4	0	-1.161940386	0.144098194	2	0	1
404	404	405	19.4	0	-0.660845274	0.101684578	2	0	1
405	405	406	19.4	0	-0.454369441	0.154721424	2	0	1
406	406	407	19.4	0	-1.454908769	0.190550699	2	0	1
407	407	408	19.4	0	-3.733262484	0.193705644	2	0	1
408	408	409	19.4	0	0.720288525	0.225971039	2	0	1
409	409	410	19.4	0	0.624816639	0.101574669	2	0	1
410	410	411	19.4	0	0.242832457	0.17773971	2	0	1
411	411	412	19.4	0	-0.978243932	0.163902037	2	0	1
412	412	413	19.4	0	-0.736030526	0.184529365	2	0	1
413	413	414	19.4	0	1.681314467	0.152955905	2	0	1
414	414	415	19.4	0	0.539883006	0.183850511	2	0	1
415	415	416	19.4	0	-0.172738146	0.134762761	2	0	1
416	416	417	19.4	0	0.791912233	0.165061495	2	0	1
417	417	418	19.4	0	1.462493625	0.155980985	2	0	1
418	418	419	19.4	0	1.347093887	0.168508355	2	0	1
419	419	420	19.4	0	1.190024487	0.178772016	2	0	1
420	420	421	19.4	0	1.061753894	0.061834131	2	0	1
421	421	422	19.4	0	1.393455334	0.044713537	2	0	1
422	422	423	19.4	0	1.467319718	0.14952071	2	0	1
423	423	424	19.4	0	1.061645508	3.495E-11	2	0	1
424	424	425	19.4	0	1.005371094	0.023237134	2	0	1
425	425	426	19.4	0	0.841295636	0.082046843	2	0	1
426	426	427	19.4	0	0.846447449	0.19335786	2	0	1
427	427	428	19.4	0	0.30469892	0.157557145	2	0	1
428	428	429	19.4	0	-0.027975146	0.13925239	2	0	1
429	429	430	19.4	0	0.708920703	0.223927506	2	0	1
430	430	431	19.4	0	2.433438915	0.154529953	2	0	1
431	431	432	19.4	0	2.262001077	0.155857873	2	0	1
432	432	433	19.4	0	1.113915159	0.178098837	2	0	1
433	433	434	19.4	0	0.402395826	0.141535892	2	0	1
434	434	435	19.4	0	-0.274719556	0.185602688	2	0	1
435	435	436	19.4	0	-0.46514162	0.119917598	2	0	1
436	436	437	19.4	0	-0.052742309	0.020797931	2	0	1
437	437	438	19.4	0	-0.650512695	0	2	0	1
438	438	439	19.4	0	1.649047852	0.028560316	2	0	1
439	439	440	19.4	0	0.136597534	0.108749341	2	0	1
440	440	441	19.4	0	0.518608534	0.091086779	2	0	1
