This is the node file of route1
510	537611.8366136	4581748.3469816
511	537653.8987697	4581775.3779702
512	537695.6627086	4581802.8693036
513	537737.4266474	4581830.3606369
514	537779.1905863	4581857.8519703
515	537820.9545252	4581885.3433036
516	537862.7184641	4581912.8346370
517	537904.4824029	4581940.3259703
518	537946.2463418	4581967.8173037
519	537988.1418175	4581995.1063253
520	538030.2144243	4582022.1229083
521	538072.2870311	4582049.1394912
522	538114.3581616	4582076.1583731
523	538156.4288448	4582103.1779516
524	538198.4995279	4582130.1975301
525	538240.8524234	4582156.7687590
526	538283.1267596	4582183.4685811
527	538325.4010958	4582210.1684031
528	538367.6754320	4582236.8682252
529	538409.9497682	4582263.5680473
530	538452.2241044	4582290.2678694
531	538494.4282800	4582317.0783978
532	538536.6197033	4582343.9090482
533	538578.8114405	4582370.7391884
534	538621.7827643	4582396.3021563
535	538665.2288428	4582421.0370684
536	538708.9992477	4582445.2062978
537	538752.9665567	4582469.0154385
538	538796.9345198	4582492.8233829
539	538840.9024830	4582516.6313273
540	538884.8704461	4582540.4392718
541	538928.8384092	4582564.2472162
542	538972.8063724	4582588.0551607
543	539016.7743355	4582611.8631051
544	539060.7422986	4582635.6710495
545	539104.7102617	4582659.4789940
546	539148.6782249	4582683.2869384
547	539192.6461880	4582707.0948828
548	539236.6141511	4582730.9028273
549	539280.5821143	4582754.7107717
550	539324.4659951	4582778.6733386
551	539368.3488242	4582802.6378398
552	539412.2316532	4582826.6023409
553	539456.1144822	4582850.5668421
554	539499.9973113	4582874.5313433
555	539543.8801403	4582898.4958444
556	539587.7629693	4582922.4603456
557	539631.6457984	4582946.4248468
558	539675.5286274	4582970.3893479
559	539719.4114564	4582994.3538491
560	539763.2942855	4583018.3183503
561	539807.1771145	4583042.2828514
562	539851.0599435	4583066.2473526
563	539894.9427725	4583090.2118538
564	539938.8256016	4583114.1763549
565	539982.7084306	4583138.1408561
566	540026.5912596	4583162.1053573
567	540070.4740887	4583186.0698585
568	540114.3569177	4583210.0343596
569	540158.2397467	4583233.9988608
570	540202.1225758	4583257.9633620
571	540246.0054048	4583281.9278631
572	540289.8882338	4583305.8923643
573	540333.7710628	4583329.8568655
574	540377.6538919	4583353.8213666
575	540421.5367209	4583377.7858678
576	540465.4195499	4583401.7503690
577	540509.3023790	4583425.7148701
578	540553.1852080	4583449.6793713
579	540597.0680370	4583473.6438725
580	540640.9508661	4583497.6083737
581	540684.8336951	4583521.5728748
