This is the node file of route1
1500	1	1
384	532201.6000780	4579263.2199269	0	0	ND
385	532246.0874890	4579285.8877338	0	0	ND
386	532289.2101630	4579310.8316715	0	0	ND
387	532334.6557383	4579331.6811245	0	0	ND
388	532380.1013135	4579352.5305776	0	0	ND
389	532425.5468887	4579373.3800306	0	0	ND
390	532470.9924640	4579394.2294836	0	0	ND
391	532516.4380392	4579415.0789366	0	0	ND
392	532562.1498287	4579435.3067438	0	0	ND
393	532609.2084912	4579451.9584557	0	0	ND
394	532653.0782038	4579475.8517509	0	0	ND
395	532692.2232446	4579506.7884837	0	0	ND
396	532728.4365378	4579541.2639240	0	0	ND
397	532759.2748424	4579580.5397188	0	0	ND
398	532787.6751327	4579621.6909461	0	0	ND
399	532819.6482755	4579660.0663005	0	0	ND
400	532845.1412329	4579703.0791953	0	0	ND
401	532875.0084561	4579743.0276134	0	0	ND
402	532901.4354824	4579785.4730169	0	0	ND
403	532928.3723451	4579827.5856226	0	0	ND
404	532958.9666376	4579867.0956253	0	0	ND
405	532992.3346879	4579904.3119473	0	0	ND
406	533027.5499954	4579939.7841598	0	0	ND
407	533065.3805758	4579972.4124699	0	0	ND
408	533106.1326948	4580001.2896426	0	0	ND
409	533149.5129260	4580026.1079789	0	0	ND
410	533195.4264998	4580045.8809157	1	0	ND
411	533242.2870600	4580063.2985911	0	0	ND
412	533290.4866559	4580076.4827117	0	0	ND
413	533339.6160611	4580085.6800954	0	0	ND
414	533389.3616886	4580090.3107830	0	0	ND
415	533439.3411859	4580091.1287152	0	0	ND
416	533489.1783973	4580087.3557079	0	0	ND
417	533538.6430544	4580080.2374036	0	0	ND
418	533587.3605243	4580069.0644144	0	0	ND
419	533635.0531975	4580054.1323694	0	0	ND
420	533681.2927900	4580035.2531451	0	0	ND
421	533725.7096602	4580012.2984361	0	0	ND
422	533770.7564552	4579990.7545512	0	0	ND
423	533816.2490257	4579970.2322305	0	0	ND
424	533860.1643457	4579946.3273214	0	0	ND
425	533904.0796656	4579922.4224124	0	0	ND
426	533948.2640086	4579899.0323420	0	0	ND
427	533993.3493856	4579877.4834429	0	0	ND
428	534040.3112776	4579860.3840083	0	0	ND
429	534088.4577062	4579847.0362900	0	0	ND
430	534137.4232617	4579837.0673123	0	0	ND
431	534187.1890107	4579832.6314772	0	0	ND
432	534237.1766790	4579832.0490627	0	0	ND
433	534287.0167257	4579835.3558941	0	0	ND
434	534336.3938653	4579843.0847157	0	0	ND
435	534385.1112178	4579854.2875299	0	0	ND
436	534432.5488317	4579869.9451385	0	0	ND
437	534478.9983229	4579888.4300698	0	0	ND
438	534525.2600549	4579907.3998392	0	0	ND
439	534571.5217869	4579926.3696086	0	0	ND
440	534617.5076309	4579945.9979270	0	0	ND
441	534662.2917996	4579968.0615491	0	0	ND
442	534708.0924633	4579988.0908732	0	0	ND
443	534754.1679029	4580007.5087481	0	0	ND
444	534800.2433425	4580026.9266231	0	0	ND
445	534846.3187821	4580046.3444980	0	0	ND
446	534892.3942216	4580065.7623730	0	0	ND
447	534938.4839953	4580085.1460986	0	0	ND
448	534984.3260560	4580105.0813287	0	0	ND
449	535029.2716220	4580126.9721022	0	0	ND
450	535073.5355007	4580150.2147517	0	0	ND
451	535116.8648635	4580175.1542862	0	0	ND
452	535159.4821860	4580201.2981085	0	0	ND
453	535201.8514631	4580227.8470136	0	0	ND
454	535244.2207402	4580254.3959186	0	0	ND
455	535286.5900173	4580280.9448237	0	0	ND
456	535328.9592944	4580307.4937287	0	0	ND
457	535371.3285715	4580334.0426337	0	0	ND
458	535413.6978486	4580360.5915388	0	0	ND
459	535456.0671257	4580387.1404438	0	0	ND
460	535498.5834159	4580413.4426665	0	0	ND
461	535543.4098148	4580435.4583939	0	0	ND
462	535586.3617435	4580461.0539369	0	0	ND
463	535629.3136722	4580486.6494798	0	0	ND
464	535672.2656009	4580512.2450228	0	0	ND
465	535714.8665986	4580538.4174375	0	0	ND
466	535757.3446728	4580564.7919178	0	0	ND
467	535799.8227470	4580591.1663982	0	0	ND
468	535842.2044990	4580617.6927416	0	0	ND
469	535884.1686701	4580644.8774494	0	0	ND
470	535926.1328412	4580672.0621573	0	0	ND
471	535968.0970124	4580699.2468651	0	0	ND
472	536010.2178295	4580726.1877489	0	0	ND
473	536052.4499378	4580752.9540733	0	0	ND
474	536094.7401460	4580779.6287484	0	0	ND
475	536136.9496621	4580806.4305375	0	0	ND
476	536179.0849388	4580833.3492755	0	0	ND
477	536221.2202155	4580860.2680136	0	0	ND
478	536263.3554922	4580887.1867516	0	0	ND
479	536305.4923886	4580914.1029516	0	0	ND
480	536347.6543882	4580940.9798150	0	0	ND
481	536389.8163879	4580967.8566783	0	0	ND
