x_m,y_m,speed_mps,notch
562865.596,4602908.386,11.11,6
562876.706,4602908.422,11.11,6
562887.816,4602908.459,11.11,6
562898.926,4602908.496,11.11,6
562910.036,4602908.532,11.11,6
562921.146,4602908.569,11.11,6
562932.255,4602908.606,11.11,6
562943.365,4602908.642,11.11,6
562954.475,4602908.679,11.11,6
562965.585,4602908.715,11.11,6
562976.695,4602908.752,11.11,6
562987.805,4602908.789,11.11,6
562998.915,4602908.825,11.11,6
563010.025,4602908.862,11.11,6
563021.135,4602908.899,11.11,6
563032.245,4602908.935,11.11,6
563043.355,4602908.972,11.11,6
563054.465,4602909.009,11.11,6
563065.575,4602909.045,11.11,6
563076.684,4602908.946,11.11,6
563087.793,4602908.817,11.11,6
563098.903,4602908.689,11.11,6
563110.012,4602908.56,11.11,6
563121.104,4602908.118,11.11,6
563132.16,4602907.023,11.11,6
563143.216,4602905.928,11.11,6
563154.272,4602904.833,11.11,6
563165.327,4602903.737,11.11,6
563176.248,4602901.736,11.11,6
563187.14,4602899.546,11.11,6
563198.032,4602897.356,11.11,6
563208.924,4602895.166,11.11,6
563219.741,4602892.671,11.11,6
563230.405,4602889.557,11.11,6
563241.07,4602886.443,11.11,7
563251.735,4602883.329,11.11,7
563262.399,4602880.215,11.11,7
563273.05,4602877.053,11.11,7
563283.698,4602873.882,11.11,7
563294.346,4602870.711,11.11,6
563304.993,4602867.54,11.11,6
563315.641,4602864.369,11.11,6
563326.289,4602861.198,11.11,6
563336.937,4602858.027,11.11,7
563347.585,4602854.855,11.11,7
563358.232,4602851.684,11.11,7
563368.847,4602848.405,11.11,7
563379.456,4602845.104,11.11,7
563390.064,4602841.803,11.11,7
563400.672,4602838.502,11.11,7
563411.291,4602835.234,11.11,7
563421.93,4602832.036,11.11,7
563432.57,4602828.837,11.11,6
563443.21,4602825.639,11.11,6
563453.849,4602822.441,11.11,6
563464.169,4602818.349,11.11,6
563474.423,4602814.073,11.11,6
563484.677,4602809.796,11.11,6
563494.931,4602805.52,11.11,6
563504.791,4602800.529,11.11,6
563513.873,4602794.131,11.11,6
563522.956,4602787.732,11.11,7
563532.038,4602781.334,11.11,7
563541.121,4602774.935,11.11,7
563549.739,4602767.931,11.11,7
563558.272,4602760.816,11.11,7
563566.804,4602753.701,11.11,6
563575.337,4602746.586,11.11,6
563583.864,4602739.464,11.11,6
563592.379,4602732.328,11.11,6
563600.895,4602725.192,11.1099,6
563609.41,4602718.057,11.1098,6
563617.925,4602710.921,11.1097,6
563626.197,4602703.506,11.1096,6
563634.424,4602696.041,11.1096,6
563642.652,4602688.575,11.11,6
563650.879,4602681.109,11.11,6
563659.107,4602673.643,11.11,6
563667.334,4602666.177,11.11,6
563675.562,4602658.711,11.11,6
563683.789,4602651.245,11.11,6
563692.017,4602643.779,11.11,6
563700.19,4602636.254,11.11,6
563708.353,4602628.718,11.11,6
563716.516,4602621.182,11.11,6
563724.68,4602613.645,11.11,6
563732.744,4602606.006,11.11,6
563740.62,4602598.17,11.11,6
563748.496,4602590.334,11.11,6
563756.372,4602582.498,11.11,6
563764.248,4602574.662,11.11,6
563772.052,4602566.755,11.11,6
563779.842,4602558.834,11.11,6
563787.632,4602550.913,11.11,6
563795.423,4602542.992,11.11,6
563803.337,4602535.198,11.11,6
563811.488,4602527.649,11.11,6
563819.639,4602520.099,11.11,6
563827.79,4602512.55,11.11,6
563835.941,4602505.001,11.11,6
563844.375,4602497.771,11.11,6
563852.861,4602490.6,11.11,6
563861.347,4602483.43,11.11,6
563869.834,4602476.26,11.11,6
563878.302,4602469.068,11.11,6
563886.737,4602461.837,11.11,6
563895.171,4602454.606,11.11,6
563903.606,4602447.375,11.11,6
563912.04,4602440.144,11.11,6
563920.434,4602432.865,11.11,6
563928.82,4602425.578,11.11,6
563937.206,4602418.291,11.11,6
563945.593,4602411.003,11.11,6
563953.981,4602403.719,11.11,6
563962.376,4602396.441,11.11,6
563970.77,4602389.163,11.11,6
563979.164,4602381.885,11.11,6
563987.558,4602374.607,11.11,6
563995.96,4602367.337,11.11,6
564004.363,4602360.069,11.11,6
564012.766,4602352.801,11.11,6
564021.169,4602345.534,11.11,6
564029.572,4602338.266,11.11,7
564037.974,4602330.998,11.11,7
564046.377,4602323.73,11.11,6
564054.78,4602316.462,11.11,6
564063.183,4602309.194,11.11,6
564071.586,4602301.926,11.11,6
564079.989,4602294.658,11.11,6
564088.392,4602287.39,11.11,6
564096.795,4602280.122,11.11,6
564105.198,4602272.854,11.11,6
564113.601,4602265.586,11.11,6
564122.004,4602258.318,11.11,6
564130.407,4602251.05,11.11,6
564138.809,4602243.782,11.11,6
564147.448,4602236.798,11.11,6
564156.131,4602229.867,11.11,6
564164.814,4602222.936,11.11,6
564173.497,4602216.006,11.11,7
564182.343,4602209.294,11.11,7
564191.5,4602203.003,11.11,7
564200.658,4602196.712,11.11,7
564209.815,4602190.422,11.11,7
564218.973,4602184.131,11.11,7
564228.601,4602178.601,11.11,7
564238.317,4602173.214,11.11,7
564248.033,4602167.826,11.11,6
564257.75,4602162.438,11.11,6
564267.612,4602157.342,11.11,6
564277.751,4602152.801,11.11,6
564287.891,4602148.261,11.11,6
564298.031,4602143.72,11.11,6
564308.171,4602139.18,11.11,6
564318.48,4602135.043,11.11,6
564328.821,4602130.98,11.11,6
564339.161,4602126.918,11.1099,6
564349.501,4602122.855,11.1098,6
564359.879,4602118.892,11.1097,6
564370.328,4602115.116,11.1096,6
564380.776,4602111.341,11.1095,6
564391.224,4602107.566,11.1094,6
564401.672,4602103.791,11.1093,6
564412.139,4602100.067,11.1092,6
564422.609,4602096.352,11.11,6
564433.08,4602092.638,11.11,6
564443.551,4602088.923,11.11,6
564454.026,4602085.222,11.11,6
564464.51,4602081.547,11.11,6
564474.995,4602077.871,11.11,6
564485.479,4602074.195,11.11,6
564495.964,4602070.52,11.11,6
564506.454,4602066.862,11.11,6
564516.946,4602063.207,11.11,6
564527.438,4602059.553,11.11,6
564537.929,4602055.898,11.11,6
564548.431,4602052.272,11.11,6
564558.951,4602048.701,11.11,6
564569.471,4602045.129,11.11,6
564579.992,4602041.557,11.11,6
564590.512,4602037.986,11.11,6
564601.032,4602034.414,11.11,6
564611.552,4602030.843,11.11,6
564622.073,4602027.271,11.11,6
564632.593,4602023.699,11.11,6
564643.113,4602020.128,11.11,6
564653.633,4602016.556,11.11,6
564664.154,4602012.984,11.11,6
564674.674,4602009.413,11.11,6
564685.194,4602005.841,11.11,6
564695.714,4602002.269,11.11,6
564706.235,4601998.698,11.11,6
564716.755,4601995.126,11.11,6
564727.275,4601991.554,11.11,6
564737.789,4601987.963,11.11,6
564748.289,4601984.335,11.11,6
564758.79,4601980.706,11.11,6
564769.291,4601977.078,11.11,6
564779.792,4601973.449,11.11,6
564790.29,4601969.813,11.11,6
564800.787,4601966.175,11.11,6
564811.285,4601962.538,11.11,6
564821.782,4601958.9,11.11,6
564832.28,4601955.262,11.11,6
564842.778,4601951.625,11.11,6
564853.275,4601947.987,11.11,6
564863.773,4601944.349,11.11,6
564874.27,4601940.712,11.11,6
564884.768,4601937.074,11.11,6
564895.266,4601933.436,11.11,6
564905.763,4601929.799,11.11,6
564916.261,4601926.161,11.11,6
564926.758,4601922.523,11.11,6
564937.256,4601918.886,11.11,6
564947.754,4601915.248,11.11,6
564958.251,4601911.61,11.11,6
564968.749,4601907.972,11.11,6
564979.246,4601904.335,11.11,6
564989.744,4601900.697,11.11,6
565000.241,4601897.059,11.11,6
565010.739,4601893.422,11.11,6
565021.237,4601889.784,11.11,6
565031.734,4601886.146,11.11,6
565042.232,4601882.509,11.11,6
565052.729,4601878.871,11.11,6
565063.227,4601875.233,11.11,6
565073.727,4601871.604,11.11,6
565084.229,4601867.976,11.11,6
565094.73,4601864.349,11.11,6
565105.231,4601860.721,11.11,6
565115.743,4601857.125,11.11,6
565126.276,4601853.592,11.11,6
565136.809,4601850.06,11.11,6
565147.343,4601846.527,11.11,6
565157.876,4601842.994,11.11,6
565168.455,4601839.601,11.11,6
565179.043,4601836.235,11.11,6
565189.63,4601832.869,11.11,6
565200.218,4601829.503,11.11,6
565210.843,4601826.26,11.11,6
565221.539,4601823.257,11.11,6
565232.236,4601820.254,11.11,6
565242.933,4601817.251,11.11,6
565253.629,4601814.249,11.11,6
565264.497,4601811.964,11.11,6
565275.398,4601809.818,11.11,6
565286.298,4601807.671,11.11,6
565297.199,4601805.525,11.11,6
565308.126,4601803.529,11.11,6
565319.105,4601801.827,11.11,6
565330.084,4601800.124,11.11,6
565341.062,4601798.421,11.11,6
565352.041,4601796.718,11.11,6
565363.104,4601795.745,11.11,6
565374.182,4601794.911,11.11,6
565385.261,4601794.076,11.11,6
565396.34,4601793.242,11.11,6
565407.428,4601792.618,11.11,6
565418.536,4601792.399,11.11,6
565429.644,4601792.179,11.11,6
565440.752,4601791.96,11.11,6
565451.859,4601791.741,11.11,6
565462.959,4601792.15,11.11,6
565474.056,4601792.677,11.11,6
565485.154,4601793.203,11.11,6
565496.251,4601793.729,11.11,6
565507.33,4601794.493,11.11,6
565518.373,4601795.709,11.11,6
565529.417,4601796.925,11.11,6
565540.46,4601798.141,11.11,6
565551.503,4601799.356,11.11,6
565562.486,4601801.019,11.11,6
565573.458,4601802.764,11.11,6
565584.431,4601804.509,11.11,6
565595.403,4601806.254,11.11,6
565606.335,4601808.212,11.11,6
565617.191,4601810.574,11.11,6
565628.046,4601812.937,11.11,7
565638.902,4601815.3,11.11,7
565649.758,4601817.662,11.11,7
565660.603,4601820.076,11.11,7
565671.445,4601822.499,11.11,7
565682.288,4601824.922,11.11,7
565693.13,4601827.345,11.11,7
565703.965,4601829.803,11.11,7
565714.785,4601832.325,11.11,7
565725.605,4601834.847,11.11,6
565736.425,4601837.37,11.11,6
565747.245,4601839.892,11.11,6
565758.027,4601842.569,11.11,6
565768.803,4601845.275,11.11,6
565779.578,4601847.98,11.11,6
565790.354,4601850.685,11.11,6
565801.077,4601853.579,11.11,6
565811.7,4601856.832,11.11,6
565822.323,4601860.084,11.11,6
565832.947,4601863.337,11.11,6
565843.57,4601866.59,11.11,6
565854.024,4601870.343,11.11,6
565864.448,4601874.188,11.11,6
565874.871,4601878.032,11.11,6
565885.295,4601881.877,11.11,6
565895.601,4601886.004,11.11,6
565905.687,4601890.663,11.11,6
565915.773,4601895.321,11.11,6
565925.859,4601899.98,11.11,6
565935.945,4601904.639,11.11,6
565945.772,4601909.817,11.11,6
565955.552,4601915.088,11.11,6
565965.332,4601920.359,11.11,6
565975.112,4601925.63,11.11,6
565984.851,4601930.974,11.11,6
565994.515,4601936.456,11.11,6
566004.179,4601941.937,11.11,6
566013.843,4601947.418,11.11,6
566023.507,4601952.899,11.11,6
566033.17,4601958.38,11.11,6
566042.834,4601963.861,11.11,6
566052.498,4601969.342,11.11,6
566062.162,4601974.823,11.11,6
566071.834,4601980.291,11.11,6
566081.52,4601985.731,11.11,6
566091.207,4601991.172,11.11,6
566100.894,4601996.613,11.11,6
566110.58,4602002.053,11.11,6
566120.27,4602007.488,11.11,6
566129.961,4602012.921,11.11,6
566139.652,4602018.354,11.11,6
566149.343,4602023.787,11.11,6
566159.034,4602029.22,11.11,6
566168.725,4602034.653,11.11,6
566178.416,4602040.086,11.11,6
566188.107,4602045.519,11.11,6
566197.798,4602050.952,11.11,6
566207.489,4602056.385,11.11,6
566217.18,4602061.818,11.11,6
566226.871,4602067.251,11.11,6
566236.562,4602072.684,11.11,6
566246.253,4602078.117,11.11,6
566255.944,4602083.55,11.11,6
566265.635,4602088.983,11.11,6
566275.326,4602094.416,11.11,6
566285.017,4602099.849,11.11,6
566294.708,4602105.282,11.11,6
566304.399,4602110.715,11.11,6
566314.09,4602116.148,11.11,6
566323.781,4602121.581,11.11,6
566333.472,4602127.014,11.11,6
566343.162,4602132.447,11.11,6
566352.853,4602137.88,11.11,6
566362.544,4602143.313,11.11,6
566372.235,4602148.746,11.11,6
566381.926,4602154.179,11.11,6
566391.617,4602159.612,11.11,6
566401.308,4602165.045,11.11,6
566410.999,4602170.478,11.11,6
566420.69,4602175.911,11.11,6
566430.381,4602181.344,11.11,6
566440.072,4602186.777,11.11,6
566449.763,4602192.21,11.11,6
566459.454,4602197.643,11.11,6
566469.145,4602203.076,11.11,6
566478.836,4602208.509,11.11,6
566488.527,4602213.942,11.11,6
566498.218,4602219.375,11.11,6
566507.909,4602224.808,11.11,6
566517.6,4602230.241,11.11,6
566527.291,4602235.674,11.11,6
566536.982,4602241.107,11.11,6
566546.673,4602246.54,11.11,6
566556.363,4602251.973,11.11,6
566566.054,4602257.406,11.11,6
566575.745,4602262.839,11.11,6
566585.436,4602268.272,11.11,6
566595.127,4602273.705,11.11,6
566604.818,4602279.138,11.11,6
566614.509,4602284.571,11.11,6
566624.2,4602290.004,11.11,6
566633.891,4602295.437,11.11,6
566643.582,4602300.87,11.11,6
566653.273,4602306.303,11.11,6
566662.964,4602311.736,11.11,6
566672.655,4602317.169,11.11,6
566682.346,4602322.602,11.11,6
566692.037,4602328.035,11.11,6
566701.728,4602333.468,11.11,6
566711.419,4602338.901,11.11,6
566721.11,4602344.334,11.11,6
566730.801,4602349.767,11.11,6
566740.492,4602355.2,11.11,6
566750.183,4602360.633,11.11,6
566759.874,4602366.066,11.11,6
566769.565,4602371.499,11.11,6
566779.255,4602376.932,11.11,6
566788.946,4602382.365,11.11,6
566798.637,4602387.798,11.11,6
566808.328,4602393.231,11.11,6
566818.021,4602398.66,11.11,6
566827.715,4602404.088,11.11,6
566837.409,4602409.516,11.11,6
566847.102,4602414.945,11.11,6
566856.798,4602420.369,11.11,6
566866.498,4602425.785,11.11,6
566876.198,4602431.202,11.11,6
566885.899,4602436.618,11.11,6
566895.599,4602442.035,11.11,6
566905.299,4602447.451,11.11,6
566914.999,4602452.867,11.11,6
566924.7,4602458.284,11.11,6
566934.4,4602463.7,11.11,6
566944.1,4602469.116,11.11,6
566953.801,4602474.533,11.11,6
566963.501,4602479.949,11.11,6
566973.201,4602485.366,11.11,6
566982.901,4602490.782,11.11,6
566992.602,4602496.198,11.11,6
567002.302,4602501.615,11.11,6
567012.002,4602507.031,11.11,6
567021.702,4602512.447,11.11,6
567031.403,4602517.864,11.11,6
567041.103,4602523.28,11.11,6
567050.803,4602528.696,11.11,6
567060.503,4602534.113,11.11,6
567070.204,4602539.529,11.11,6
567079.904,4602544.946,11.11,6
567089.604,4602550.362,11.11,6
567099.304,4602555.778,11.11,6
567109.005,4602561.195,11.11,6
567118.705,4602566.611,11.11,6
567128.405,4602572.027,11.11,6
567138.105,4602577.444,11.11,6
567147.806,4602582.86,11.11,6
567157.506,4602588.277,11.11,6
567167.195,4602593.713,11.11,6
567176.882,4602599.154,11.11,6
567186.568,4602604.594,11.11,6
567196.255,4602610.035,11.11,6
567205.937,4602615.483,11.11,6
567215.612,4602620.945,11.11,6
567225.287,4602626.407,11.11,6
567234.961,4602631.87,11.11,6
567244.636,4602637.332,11.11,6
567254.336,4602642.748,11.11,6
567264.041,4602648.155,11.11,6
567273.747,4602653.562,11.11,6
567283.452,4602658.969,11.11,6
567293.168,4602664.357,11.11,6
567302.905,4602669.707,11.11,6
567312.642,4602675.058,11.11,6
567322.379,4602680.408,11.11,6
567332.115,4602685.759,11.11,6
567341.852,4602691.109,11.11,6
567351.589,4602696.46,11.11,6
567361.326,4602701.81,11.11,6
567371.062,4602707.161,11.11,6
567380.799,4602712.511,11.11,6
567390.536,4602717.862,11.11,6
567400.273,4602723.212,11.11,6
567410.009,4602728.563,11.11,6
567419.746,4602733.913,11.11,6
567429.483,4602739.264,11.11,6
567439.22,4602744.614,11.11,6
567448.956,4602749.965,11.11,6
567458.693,4602755.315,11.11,6
567468.43,4602760.666,11.11,6
567478.167,4602766.016,11.11,6
567487.904,4602771.367,11.11,7
567497.64,4602776.717,11.11,7
567507.377,4602782.067,11.11,7
567517.114,4602787.418,11.11,7
567526.851,4602792.768,11.11,7
567536.587,4602798.119,11.11,6
567546.324,4602803.469,11.11,6
567556.017,4602808.897,11.11,6
567565.622,4602814.481,11.11,6
567575.227,4602820.065,11.11,7
567584.832,4602825.649,11.11,6
567594.437,4602831.232,11.11,6
567604.009,4602836.871,11.11,6
567613.576,4602842.52,11.11,6
567623.142,4602848.169,11.11,6
567632.709,4602853.819,11.11,6
567642.284,4602859.454,11.11,6
567651.875,4602865.061,11.11,6
567661.467,4602870.667,11.11,7
567671.058,4602876.274,11.11,7
567680.65,4602881.881,11.11,7
567690.367,4602887.266,11.11,7
567700.109,4602892.606,11.11,7
567709.851,4602897.947,11.11,6
567719.594,4602903.287,11.11,6
567729.32,4602908.655,11.11,6
567739.015,4602914.082,11.11,6
567748.71,4602919.508,11.11,6
567758.405,4602924.934,11.11,6
567768.099,4602930.36,11.11,6
567777.794,4602935.787,11.11,6
567787.488,4602941.213,11.11,6
567797.183,4602946.64,11.11,6
567806.877,4602952.067,11.1098,6
567816.571,4602957.494,11.1096,6
567826.265,4602962.92,11.1094,6
567835.959,4602968.346,11.1092,6
567845.652,4602973.773,11.109,6
567855.346,4602979.199,11.1088,6
567865.039,4602984.625,11.1086,6
567874.733,4602990.052,11.1095,6
567884.428,4602995.478,11.11,6
567894.122,4603000.905,11.11,6
567903.816,4603006.332,11.11,6
567913.511,4603011.759,11.11,6
567923.205,4603017.185,11.11,6
567932.9,4603022.612,11.11,6
567942.594,4603028.039,11.11,6
567952.289,4603033.466,11.11,6
567961.983,4603038.893,11.11,6
567971.677,4603044.319,11.11,6
567981.372,4603049.746,11.11,6
567991.066,4603055.173,11.11,6
568000.761,4603060.6,11.11,6
568010.455,4603066.026,11.11,6
568020.15,4603071.453,11.11,6
568029.844,4603076.88,11.11,6
568039.539,4603082.307,11.11,6
568049.233,4603087.734,11.11,6
568058.927,4603093.16,11.11,6
568068.622,4603098.587,11.11,6
568078.317,4603104.012,11.11,6
568088.015,4603109.433,11.11,6
568097.713,4603114.854,11.11,6
568107.411,4603120.275,11.11,6
568117.108,4603125.695,11.11,6
568126.809,4603131.111,11.11,6
568136.511,4603136.525,11.11,6
568146.212,4603141.939,11.11,6
568155.914,4603147.353,11.11,6
568165.614,4603152.769,11.11,6
568175.312,4603158.19,11.11,6
568185.01,4603163.611,11.11,6
568194.708,4603169.031,11.11,6
568204.406,4603174.452,11.11,6
568214.103,4603179.873,11.11,6
568223.801,4603185.293,11.11,6
568233.499,4603190.714,11.11,6
568243.197,4603196.135,11.11,6
568252.895,4603201.555,11.11,6
568262.593,4603206.976,11.11,6
568272.291,4603212.397,11.11,6
568281.988,4603217.817,11.11,6
568291.686,4603223.238,11.11,6
568301.384,4603228.659,11.11,6
568311.082,4603234.079,11.11,6
568320.78,4603239.5,11.11,6
568330.478,4603244.921,11.11,6
568340.176,4603250.341,11.11,6
568349.873,4603255.762,11.11,6
568359.571,4603261.183,11.11,6
568369.269,4603266.603,11.11,6
568378.967,4603272.024,11.11,6
568388.665,4603277.445,11.11,6
568398.363,4603282.865,11.11,6
568408.061,4603288.286,11.11,6
568417.758,4603293.707,11.11,6
568427.456,4603299.127,11.11,6
568437.154,4603304.548,11.11,6
568446.852,4603309.969,11.11,6
568456.55,4603315.389,11.11,6
568466.248,4603320.81,11.11,6
568475.946,4603326.231,11.11,6
568485.643,4603331.651,11.11,6
568495.341,4603337.072,11.11,6
568505.039,4603342.493,11.11,6
568514.737,4603347.913,11.11,6
568524.435,4603353.334,11.11,6
568534.133,4603358.755,11.11,6
568543.831,4603364.175,11.11,6
568553.528,4603369.596,11.11,6
568563.226,4603375.017,11.11,6
568572.924,4603380.437,11.11,6
568582.622,4603385.858,11.11,7
568592.32,4603391.279,11.11,7
568602.018,4603396.699,11.11,7
568611.716,4603402.12,11.11,7
568621.413,4603407.541,11.11,6
568631.111,4603412.961,11.11,6
568640.809,4603418.382,11.11,6
568650.507,4603423.803,11.11,6
568660.205,4603429.223,11.11,6
568669.903,4603434.644,11.11,6
568679.601,4603440.065,11.11,6
568689.298,4603445.485,11.11,6
568698.996,4603450.906,11.11,6
568708.694,4603456.327,11.11,6
568718.392,4603461.747,11.11,6
568728.09,4603467.168,11.11,6
568737.788,4603472.589,11.11,6
568747.486,4603478.009,11.11,6
568757.183,4603483.43,11.11,6
568766.881,4603488.851,11.11,6
568776.579,4603494.271,11.11,6
568786.277,4603499.692,11.11,6
568795.975,4603505.113,11.11,6
568805.673,4603510.533,11.11,6
568815.371,4603515.954,11.11,6
568825.069,4603521.375,11.11,6
568834.766,4603526.795,11.11,6
568844.464,4603532.216,11.11,6
568854.162,4603537.637,11.11,6
568863.86,4603543.057,11.11,6
568873.558,4603548.478,11.11,6
568883.256,4603553.899,11.11,6
568892.954,4603559.319,11.11,6
568902.651,4603564.74,11.11,6
568912.349,4603570.161,11.11,6
568922.047,4603575.581,11.11,6
568931.745,4603581.002,11.11,6
568941.443,4603586.423,11.11,6
568951.141,4603591.843,11.11,6
568960.839,4603597.264,11.11,6
568970.536,4603602.685,11.11,6
568980.234,4603608.105,11.11,6
568989.932,4603613.526,11.11,6
568999.63,4603618.947,11.11,6
569009.328,4603624.367,11.11,6
569019.026,4603629.788,11.11,6
569028.724,4603635.209,11.11,6
569038.421,4603640.629,11.11,6
569048.119,4603646.05,11.11,6
569057.817,4603651.471,11.11,6
569067.515,4603656.891,11.11,6
569077.213,4603662.312,11.11,6
569086.911,4603667.733,11.11,6
569096.609,4603673.153,11.11,6
569106.306,4603678.574,11.11,6
569116.004,4603683.995,11.11,6
569125.702,4603689.415,11.11,6
569135.4,4603694.836,11.11,6
569145.098,4603700.257,11.11,6
569154.796,4603705.677,11.11,6
569164.494,4603711.098,11.11,6
569174.191,4603716.519,11.11,6
569183.889,4603721.939,11.11,6
569193.587,4603727.36,11.11,6
569203.285,4603732.781,11.11,6
569212.983,4603738.201,11.11,6
569222.681,4603743.622,11.11,6
569232.379,4603749.043,11.11,6
569242.076,4603754.463,11.11,6
569251.774,4603759.884,11.11,6
569261.467,4603765.314,11.11,6
569271.159,4603770.746,11.11,6
569280.85,4603776.177,11.11,6
569290.542,4603781.609,11.11,6
569300.234,4603787.041,11.11,6
569309.926,4603792.472,11.11,6
569319.618,4603797.903,11.11,7
569329.31,4603803.334,11.11,7
569339.002,4603808.765,11.11,7
569348.698,4603814.189,11.11,7
569358.395,4603819.611,11.11,7
569368.092,4603825.034,11.11,6
569377.788,4603830.456,11.11,6
569387.487,4603835.875,11.11,6
569397.191,4603841.285,11.11,6
569406.895,4603846.695,11.11,6
569416.599,4603852.104,11.11,6
569426.303,4603857.514,11.11,6
569436.007,4603862.924,11.11,6
569445.711,4603868.334,11.11,6
569455.415,4603873.743,11.11,6
569465.119,4603879.153,11.11,6
569474.857,4603884.5,11.11,6
569484.67,4603889.71,11.11,6
569494.483,4603894.919,11.11,6
569504.296,4603900.129,11.11,6
569514.109,4603905.338,11.11,6
569524.027,4603910.342,11.11,6
569533.971,4603915.299,11.11,6
569543.914,4603920.255,11.11,6
569553.857,4603925.211,11.11,6
569563.836,4603930.093,11.11,6
569573.896,4603934.809,11.11,6
569583.955,4603939.525,11.11,6
569594.015,4603944.241,11.11,6
569604.074,4603948.957,11.11,6
569614.226,4603953.469,11.11,6
569624.399,4603957.934,11.11,6
569634.572,4603962.399,11.11,6
569644.746,4603966.864,11.11,6
569654.945,4603971.268,11.11,6
569665.202,4603975.537,11.11,6
569675.459,4603979.806,11.11,6
569685.716,4603984.075,11.11,6
569695.973,4603988.344,11.11,6
569706.347,4603992.319,11.11,6
569716.747,4603996.227,11.11,6
569727.147,4604000.134,11.11,6
569737.547,4604004.041,11.11,6
569747.968,4604007.893,11.11,6
569758.434,4604011.62,11.11,6
569768.9,4604015.347,11.11,6
569779.367,4604019.074,11.11,6
569789.833,4604022.801,11.11,6
569800.312,4604026.49,11.11,6
569810.795,4604030.171,11.11,6
569821.278,4604033.851,11.11,6
569831.761,4604037.531,11.11,6
569842.243,4604041.211,11.11,6
569852.726,4604044.892,11.11,6
569863.209,4604048.572,11.11,6
569873.691,4604052.252,11.11,6
569884.174,4604055.932,11.11,6
569894.657,4604059.613,11.11,6
569905.14,4604063.293,11.11,6
569915.622,4604066.973,11.11,6
569926.105,4604070.653,11.11,6
569936.588,4604074.334,11.11,6
569947.071,4604078.014,11.11,6
569957.553,4604081.694,11.11,6
569968.036,4604085.375,11.11,6
569978.519,4604089.055,11.11,6
569989.002,4604092.735,11.11,6
569999.484,4604096.415,11.11,6
570009.967,4604100.096,11.11,6
570020.45,4604103.776,11.11,6
570030.933,4604107.456,11.11,6
570041.415,4604111.136,11.11,6
570051.898,4604114.817,11.11,6
570062.381,4604118.497,11.11,6
570072.863,4604122.177,11.11,6
570083.346,4604125.857,11.11,6
570093.829,4604129.538,11.11,6
570104.312,4604133.218,11.11,6
570114.794,4604136.898,11.11,6
570125.277,4604140.578,11.11,6
570135.76,4604144.259,11.11,6
570146.243,4604147.939,11.11,6
570156.725,4604151.619,11.11,6
570167.208,4604155.3,11.11,6
570177.691,4604158.98,11.11,6
570188.174,4604162.66,11.11,6
570198.656,4604166.34,11.11,6
570209.139,4604170.021,11.11,6
570219.622,4604173.701,11.11,6
570230.105,4604177.381,11.11,6
570240.587,4604181.061,11.11,6
570251.07,4604184.742,11.11,6
570261.553,4604188.422,11.11,6
570272.035,4604192.102,11.11,6
570282.518,4604195.782,11.11,6
570293.001,4604199.463,11.11,6
570303.484,4604203.143,11.11,6
570313.966,4604206.823,11.11,6
570324.449,4604210.503,11.11,6
570334.932,4604214.184,11.11,6
570345.415,4604217.864,11.11,6
570355.897,4604221.544,11.11,6
570366.376,4604225.237,11.11,6
570376.853,4604228.934,11.11,6
570387.33,4604232.63,11.11,6
570397.807,4604236.327,11.11,7
570408.274,4604240.05,11.11,7
570418.719,4604243.836,11.11,7
570429.164,4604247.621,11.11,6
570439.61,4604251.407,11.11,6
570450.055,4604255.192,11.11,6
570460.418,4604259.196,11.11,6
570470.761,4604263.253,11.11,6
570481.104,4604267.309,11.11,6
570491.446,4604271.366,11.11,6
570501.76,4604275.495,11.11,6
570512.005,4604279.792,11.11,6
570522.251,4604284.088,11.11,6
570532.497,4604288.385,11.11,6
570542.742,4604292.681,11.11,6
570552.907,4604297.165,11.11,6
570563.052,4604301.693,11.11,6
570573.197,4604306.222,11.11,6
570583.342,4604310.75,11.11,6
570593.45,4604315.361,11.11,7
570603.47,4604320.159,11.11,7
570613.491,4604324.957,11.11,6
570623.511,4604329.755,11.11,6
570633.532,4604334.553,11.11,6
570643.424,4604339.608,11.11,6
570653.286,4604344.724,11.11,6
570663.148,4604349.841,11.11,6
570673.009,4604354.957,11.11,6
570682.837,4604360.138,11.11,6
570692.587,4604365.465,11.11,6
570702.336,4604370.792,11.11,6
570712.086,4604376.119,11.11,6
570721.835,4604381.446,11.11,6
570731.459,4604386.997,11.11,6
570741.051,4604392.602,11.11,6
570750.643,4604398.207,11.11,6
570760.236,4604403.812,11.11,6
570769.774,4604409.507,11.11,6
570779.189,4604415.405,11.11,6
570788.604,4604421.302,11.1096,6
570798.019,4604427.199,11.1091,6
570807.434,4604433.097,11.11,6
570816.732,4604439.177,11.11,6
570826.002,4604445.301,11.11,6
570835.272,4604451.424,11.11,6
570844.542,4604457.548,11.11,7
570853.777,4604463.723,11.11,7
570862.933,4604470.017,11.11,7
570872.089,4604476.31,11.11,6
570881.245,4604482.603,11.11,6
570890.401,4604488.896,11.11,6
570899.498,4604495.273,11.11,6
570908.581,4604501.671,11.11,6
570917.663,4604508.069,11.11,6
570926.746,4604514.467,11.11,6
570935.829,4604520.865,11.11,6
570944.912,4604527.263,11.11,6
570953.995,4604533.661,11.11,6
570963.078,4604540.059,11.11,6
570972.16,4604546.457,11.11,6
570981.243,4604552.855,11.11,6
