This is the link file of route1											
749	1	1
238	238	239	100.0000	16.60000	0	0.01948852539059	0.00007994336221	1	0.2	0
239	239	240	100.0000	16.60000	0	0.08438721011289	0.00091355688973	1	0.2	0
240	240	241	100.0000	16.60000	0	0.05575561523437	0.00000000000063	1	0.2	0
241	241	242	100.0000	1.00000	0	0.08352661132820	0.00000000000063	1	0.2	0
242	242	243	100.0000	22.20000	0	0.06660766601562	0.00000000000063	1	0.2	0
243	243	244	100.0000	22.20000	0	0.08899536132821	0.00000000000785	1	0.2	0
244	244	245	100.0000	22.20000	0	0.08808593749964	0.00072267293849	1	0.2	0
245	245	246	100.0000	22.20000	0	0.04599610010977	0.00038264271508	1	0.2	0
246	246	247	100.0000	22.20000	0	0.05039062499998	0.00000000000847	1	0.2	0
247	247	248	100.0000	22.20000	0	0.07449340820279	0.00000000000847	1	0.2	0
248	248	249	100.0000	22.20000	0	0.02407836914062	0.00000000000063	1	0.2	0
249	249	250	100.0000	22.20000	0	0.09383544921880	0.00000000000063	1	0.2	0
250	250	251	100.0000	22.20000	0	0.12128295898432	0.00046887682240	1	0.2	0
251	251	252	100.0000	22.20000	0	0.07253419292978	0.00077873265390	1	0.2	0
252	252	253	100.0000	22.20000	0	0.00891113281253	0.00000000000847	1	0.2	0
253	253	254	100.0000	22.20000	0	0.04093627929683	0.00229067833589	1	0.2	0
254	254	255	100.0000	22.20000	0	0.04946289406040	0.00250935926685	1	0.2	0
255	255	256	99.9984	22.20000	0	0.10195470647951	0.01207132052986	1	0.2	0
256	256	257	100.0000	22.20000	0	0.02440185546880	0.00000000000064	1	0.2	0
257	257	258	100.0000	22.20000	0	0.05052490234380	0.00000000000064	1	0.2	0
258	258	259	100.0000	22.20000	0	-0.02185058593754	0.00298123896518	1	0.2	0
259	259	260	99.9988	22.20000	0	0.05366888042800	0.00834430433434	1	0.2	0
260	260	261	100.0000	22.20000	0	0.00217285156249	0.00006649314744	1	0.2	0
261	261	262	100.0000	22.20000	0	0.08665771485732	0.00567344988376	1	0.2	0
262	262	263	99.9966	22.20000	0	0.05982866992474	0.00190403098426	1	0.2	0
263	263	264	100.0000	22.20000	0	0.04472656249988	0.00000000000850	1	0.2	0
264	264	265	100.0000	22.20000	0	-0.01952514648440	0.00146605436258	1	0.2	0
265	265	266	99.9999	22.20000	0	0.01202394016307	0.00013269567353	1	0.2	0
266	266	267	99.9979	22.20000	0	0.04527073466385	0.03942658983464	1	0.2	0
267	267	268	99.9883	22.20000	0	0.05468169128476	0.02549387730161	1	0.2	0
268	268	269	99.9992	22.20000	0	-0.03859285340168	0.00371827442696	1	0.2	0
269	269	270	100.0000	22.20000	0	-0.04677734374999	0.00000000000000	1	0.2	0
270	270	271	100.0000	22.20000	0	0.01353759765625	0.00000000000055	1	0.2	0
271	271	272	100.0000	22.20000	0	0.06221923828130	0.00000000000055	1	0.2	0
272	272	273	100.0000	22.20000	0	0.03805541992186	0.00000000000000	1	0.2	0
273	273	274	100.0000	22.20000	0	0.03084106445312	0.00015676368827	1	0.2	0
274	274	275	100.0000	22.20000	0	0.02039185114927	0.00340738206395	1	0.2	0
275	275	276	100.0000	22.20000	0	0.01436767578124	0.00000000000056	1	0.2	0
276	276	277	100.0000	22.20000	0	0.04270019531253	0.00000000000056	1	0.2	0
277	277	278	100.0000	22.20000	0	-0.00011596679687	0.00000000000056	1	0.2	0
278	278	279	100.0000	22.20000	0	0.05222167968753	0.00000000000056	1	0.2	0
279	279	280	100.0000	22.20000	0	0.00700073242187	0.00000000000056	1	0.2	0
280	280	281	100.0000	22.20000	0	0.01967163085939	0.00000000000056	1	0.2	0
281	281	282	100.0000	22.20000	0	0.01898803710937	0.00000000000056	1	0.2	0
282	282	283	100.0000	22.20000	0	-0.06112670898441	0.00000000000056	1	0.2	0
283	283	284	100.0000	22.20000	0	-0.03118286132811	0.00000000000000	1	0.2	0
284	284	285	100.0000	22.20000	0	-0.04321899414061	0.00000000000056	1	0.2	0
285	285	286	100.0000	22.20000	0	-0.01768188476564	0.00000000000056	1	0.2	0
286	286	287	100.0000	22.20000	0	-0.03671874999998	0.00000000000056	1	0.2	0
287	287	288	100.0000	22.20000	0	0.02016601562501	0.00000000000056	1	0.2	0
288	288	289	100.0000	22.20000	0	0.14012451171869	0.00000000000056	1	0.2	0
289	289	290	100.0000	22.20000	0	0.11274414062507	0.00000000000056	1	0.2	0
290	290	291	100.0000	22.20000	0	0.02243041992187	0.00090479356909	1	0.2	0
291	291	292	99.9999	22.20000	0	0.08988656573376	0.00084556079605	1	0.2	0
292	292	293	100.0000	22.20000	0	-0.11203613281239	0.00000000000000	1	0.2	0
293	293	294	100.0000	22.20000	0	0.04686889648433	0.00000000000056	1	0.2	0
294	294	295	100.0000	22.20000	0	0.02480468750000	0.00000000000056	1	0.2	0
295	295	296	100.0000	22.20000	0	0.03513183593747	0.00062668740618	1	0.2	0
296	296	297	100.0000	22.20000	0	0.02669067924728	0.00035382669913	1	0.2	0
297	297	298	100.0000	22.20000	0	-0.04280396184090	0.00031543612189	1	0.2	0
298	298	299	100.0000	22.20000	0	-0.03190307617195	0.00000000000817	1	0.2	0
299	299	300	100.0000	22.20000	0	-0.01098022460935	0.00000000000817	1	0.2	0
300	300	301	100.0000	22.20000	0	0.04000854492197	0.00000000000817	1	0.2	0
301	301	302	100.0000	22.20000	0	0.01994018554683	0.00000000000761	1	0.2	0
302	302	303	100.0000	22.20000	0	0.03659667968762	0.00000000000761	1	0.2	0
